non	not<br>Non mi piace la marmellata.<br>I do not like jam.
ora	now<br>Fallo ora o mai più.<br>Do it now or never.
prenderete	will get<br>Vuole sapere se (voi) prenderete un gatto un giorno.<br>He wants to know if you will get a cat one day.
morendo	dying<br>Mentre stava morendo ha espresso le sue ultime volontà.<br>While he was dying he expressed his last wishes.
popolo	people<br>Ha chiamato il popolo a lottare contro le ingiustizie.<br>He urged the people to fight injustice.
conoscenza	knowledge<br>Se vuoi aumentare la tua conoscenza devi leggere molto.<br>If you want to increase your knowledge you have to read a lot.
rose	roses<br>Mi è venuto a trovare con un mazzo di rose.<br>He came to see me with a bunch of roses.
mercato	market<br>Il mercato delle automobili ha subito una crisi.<br>The car market has suffered a crisis.
peso	weight<br>Non ti dirò mai quanto peso.<br>I will never tell you how much I weigh.
preferito	preferred<br>Ho preferito non andare via questo weekend.<br>I have preferred not to leave this weekend.
pantaloni	trousers<br>Indossa sempre e solo pantaloni, mai gonne.<br>She always wears only trousers, never skirts.
distrutto	destroyed<br>Dopo una settimana di lavoro mi sento distrutto.<br>After a week of work, I feel destroyed.
accettare	accept<br>Mi spiace ma non me la sento di accettare la tua proposta.<br>I'm sorry but I don’t feel like to accept your proposal.
tetto	roof<br>Il mio gatto è caduto dal tetto almeno dieci volte.<br>My cat fell from the roof at least ten times.
forze	forces<br>Lavora nelle forze armate del suo paese.<br>He works in the armed forces of his country.
tracce	traces<br>Ci sono tracce di soia in questo snack.<br>There are traces of soy in this snack.
smesso	stopped<br>Da quando ho smesso di fumare sono ingrassato.<br>Since I have stopped smoking I have gained weight.
usando	using<br>Chi sta usando l’asciugacapelli?<br>Who is using the hair dryer?
idee	ideas<br>Ha tante idee… troppe!<br>He has many ideas... too many!
americano	American<br>Un caffè americano, per favore.<br>An American coffee, please.
seguire	to follow<br>Quell’uomo ci continua a seguire.<br>That man continues to follow us.
sbagliata	wrong<br>Ho telefonato alla persona sbagliata.<br>I called the wrong person.
contenta	happy<br>Lei è molto contenta del successo del figlio.<br>She is very happy with her son's success.
stella	star<br>La sua buona stella lo aiuta sempre.<br>His good star always helps him.
andrai	are going<br>Quando (tu) andrai in Africa?<br>When are you going to Africa?
malattia	sickness<br>Ho chiesto un permesso al lavoro a causa di malattia.<br>I asked for a work permit due to sickness.
latte	milk<br>Il latte vaccino è incluso nella dieta?<br>Is cow's milk included in the diet?
valore	value<br>Le sue affermazioni non hanno alcun valore.<br>His statements have no value.
decisamente	definitely<br>È decisamente meglio lavorare che andare a scuola.<br>It's definitely better to work than to go to school.
continuo	keep<br>Vai a casa, continuo io il lavoro.<br>Go home, I keep working.
condizioni	conditions<br>Hanno lasciato la camera in condizioni pessime.<br>They left the room in bad conditions.
dando	working<br>Mi sto dando da fare, ma non riesco a trovare un lavoro.<br>I'm working hard, but I can’t find a job.
credimi	believe me<br>(tu) Credimi quando ti dico che è una bugiarda.<br>Believe me when I tell you she's a liar.
sbaglio	mistake<br>Chiunque può fare uno sbaglio.<br>Anyone can make a mistake.
controlla	checks<br>Lei scrive e lui controlla se ha scritto nel modo giusto.<br>She writes and he checks if she has written in the right way.
dovere	duty<br>Essere gentili con gli altri è un dovere.<br>Being kind to others is a duty.
fidati	trust<br>(tu) Fidati del dottore; lui sa cosa dice.<br>Trust the doctor; he knows what he says.
finisce	ends<br>Quando una relazione finisce, c’è molta tristezza.<br>When a relationship ends, there is a lot of sadness.
troveremo	will find<br>(noi) Troveremo una soluzione al tuo problema.<br>We will find a solution to your problem.
risultati	results<br>La cura non ha dato i risultati sperati.<br>The cure did not give the desired results.
cento	one hundred<br>Conta fino a cento prima di parlare.<br>Count up to one hundred before speaking.
metta	put<br>Vuoi che (io) metta a posto i giocattoli?<br>Do you want me to put my toys in order?
enorme	huge<br>Ha fatto uno sbaglio enorme a lasciare il lavoro.<br>He made a huge mistake to quit his job.
DNA	DNA<br>L’esame del DNA ha confermato che lui è il padre.<br>The DNA test confirmed that he is the father.
piani	plans<br>Quali sono i tuoi piani per il prossimo mese?<br>What are your plans for the next month?
dettagli	details<br>Ha curato tutti i dettagli in modo maniacale.<br>He handled all the details in a manic way.
dimenticare	to forget<br>Bevo per dimenticare le sventure.<br>I drink to forget the misfortunes.
tenuto	held<br>Quando si è tenuto l’ultimo concerto della tua band?<br>When was the last concert of your band held?
gatto	cat<br>Il gatto del vicino miagola tutta la notte.<br>The neighbour's cat meows all night.
buco	hole<br>Ho un buco nella tasca dei pantaloni.<br>I have a hole in my pants pocket.
telefonata	call<br>Aspetto una sua telefonata da giorni.<br>I have been waiting for a call from you for days.
insegnato	taught<br>Fin da piccola mi hanno insegnato a dire “grazie".<br>From an early age they have taught me to say “thank you”.
crederci	believe it<br>È incredibile, (io) non riesco a crederci!<br>It's incredible, I can’t believe it!
numeri	numbers<br>Quanti numeri ci sono in scaletta?<br>How many numbers are there in the lineup?
sedia	chair<br>Ho aggiunto una sedia al tavolo degli ospiti.<br>I added a chair to the guest table.
ghiaccio	ice<br>Gradisce del ghiaccio nella limonata?<br>Would you like some ice in the lemonade?
convinto	convinced<br>Sei convinto di quello che fai?<br>Are you convinced of what you're doing?
perdita	loss<br>L’azienda ha chiuso l’anno in perdita.<br>The company ended the year at a loss.
corri	run<br>Se (tu) non corri perderai il treno.<br>If you don’t run, you will miss the train.
camion	truck<br>Un camion viaggiava nella corsia di emergenza a tutta velocità.<br>A truck was travelling in the emergency lane at full speed.
omicidi	murders<br>È stato accusato di ben 5 omicidi.<br>He has been charged with 5 murders.
particolare	particular<br>C’è qualche persona in particolare che non gradisci?<br>Is there any particular person that you do not like?
malato	sick<br>Oggi non vengo al lavoro perché sono malato.<br>I'm not coming to work today because I'm sick.
c’entra	has to do with<br>Il lavoro non c’entra nulla, sono stanco e basta.<br>The work has nothing to do with it, I'm tired and that's it.
corte	court<br>La corte ha emesso la sua sentenza.<br>The court has given its sentence.
contratto	contract<br>Oggi ho concluso un contratto con un cliente strategico.<br>Today I ended a contract with a strategic customer.
andarci	to go there<br>Fammi capire perché non vuoi andarci.<br>Let me know why you do not want to go there.
all’interno	within<br>All’interno del mio team ci sono persone molto qualificate.<br>Within my team, there are very qualified people.
affrontare	to face<br>È meglio affrontare la questione una volta per tutte.<br>It is better to face the matter once and for all.
all’inizio	at first<br>All’inizio pensavo che tu fossi odioso.<br>At first, I thought you were hateful.
riuscire	to be able to<br>Perché pensi di non riuscire a fare il compito?<br>Why do you think you are not able to do the job?
ultimamente	lately<br>Ultimamente ci sentiamo spesso.<br>Lately, we are often in touch.
sii	be<br>(tu) Sii gentile con tua mamma.<br>Be kind to your mom.
reso	returned<br>Non si può fare alcun reso nel weekend.<br>You can’t make any returned goods at weekends.
farlo to make him<br>Non so come fargli capire che deve studiare.<br>I don't know how to make him understand that he has to study.
sezione	section<br>Questa sezione dello schermo è danneggiata.<br>This section of the screen is damaged.
legale	legal<br>Sei sicuro che questa azione è legale?<br>Are you sure this action is legal?
peggiore	worst<br>È la situazione peggiore nella quale mi sono trovato.<br>It is the worst situation I found myself in.
dirtelo	to tell you<br>Non so come dirtelo, ma non posso venire in vacanza.<br>I don’t know how to tell you, but I can’t come on vacation.
provo	try<br>Ogni volta che (io) provo a parlarle mi stresso.<br>Every time I try to talk to her I get stressed.
francese	French<br>Studio francese da quando sono piccola.<br>I've been studying French since I was a child.
camminare	to walk<br>È bello camminare nei boschi in autunno.<br>It is lovely to walk in the woods in the fall.
mentendo	lying<br>Non vedi che ti sta mentendo?<br>Can’t you see he's lying to you?
spiegare	to explain<br>Ho chiesto al professore di spiegare ancora le equazioni.<br>I asked the professor to explain the equations again.
vendere	to sell<br>Davvero vorresti vendere casa tua?<br>Would you really like to sell your house?
innocente	innocent<br>Ha l’aria innocente, ma dentro è una vipera.<br>He looks innocent, but inside he is a viper.
copertura	coverage<br>Vorrei valutare un’altra copertura assicurativa.<br>I would like to evaluate another insurance coverage.
braccia	arms<br>Ha stretto suo figlio tra le braccia e hanno fatto pace.<br>He held his son in his arms and they made peace.
fianco	side<br>Siediti qui al mio fianco.<br>Sit down here by my side.
tanta	much<br>Qual è il motivo di tanta preoccupazione?<br>What is the reason for so much concern?
creare	to create<br>Devi creare un account per accedere al sito.<br>You have to create an account to access the site.
incontrare	to meet<br>Non lo voglio proprio incontrare.<br>I don’t really want to meet him.
metà	half<br>Se lo desideri, posso darti metà della mia torta.<br>If you wish I can give you half of my cake.
parecchio	a lot of<br>Ci vuole parecchio fiato per correre così tanto.<br>It takes a lot of breath to run so much.
finale	end<br>E proprio sul finale c’è stato il colpo di scena.<br>And at the end, there was the plot twist.
americani	American<br>Guardo solo film americani.<br>I only watch American movies.
succederà	will happen<br>Chissà cosa succederà quando scoprirà la verità.<br>Who knows what will happen when he finds out the truth.
leggi	read<br>Se (tu) leggi poco avrai un vocabolario povero.<br>If you read a little you will have a poor vocabulary.
bevuto	drunk<br>Ho bevuto quattro birre finora.<br>I have drunk four beers so far.
fece	made<br>Lui le fece recapitare una lettera con minacce.<br>He made her have a letter with threats.
drink	drink<br>Un soft drink, per favore.<br>A soft drink, please.
tribunale	court<br>La questione verrà risolta in tribunale.<br>The matter will be resolved in court.
succedere	to happen<br>Ho paura di ciò che potrebbe succedere.<br>I'm afraid of what could happen.
buonasera	good evening<br>Buonasera, potrei parlare con Nina per favore?<br>Good evening, could I talk to Nina, please?
riuscita	succeeded<br>Ha il rimorso di non essere riuscita a vincere la gara.<br>He has the remorse of not having succeeded to win the race.
rimasta	was<br>Sì, è vero, sono rimasta delusa.<br>Yes, it is true, I was disappointed.
matto	crazy<br>Ma sei matto? Non vedi che è tardissimo?<br>Are you crazy? Can’t you see it's very late?
distanza	distance<br>Sto frequentando un corso a distanza con un insegnante italiano.<br>I'm attending a distance course with an Italian teacher.
richiesta	request<br>Quale sarebbe la tua richiesta?<br>What would be your request?
soluzione	solution<br>Non sarà facile trovare una soluzione a questa situazione.<br>It won’t be easy to find a solution to this situation.
arrabbiata	angry<br>Non sono arrabbiata, sono solo delusa.<br>I'm not angry, I'm just disappointed.
chiamami	call me<br>Chiamami subito appena lo vedi.<br>Call me as soon as you see him.
segni	signs<br>Cosa sono quei segni sulle tue braccia?<br>What are those signs on your arms?
vedremo	will see<br>(noi) Vedremo se sarà capace di cavarsela.<br>We'll see if he can get away with it.
uccidermi	to kill me<br>Pensavo volesse uccidermi.<br>I thought he wanted to kill me.
uso	use<br>(io) Non faccio uso di integratori alimentari.<br>I do not use food supplements.
momenti	moments<br>Ci sono momenti in cui scapperei ai Caraibi.<br>There are moments when I would escape to the Caribbean.
piaceva	liked<br>Non hai detto che ti piaceva?<br>Didn’t you say you liked him?
nate	born<br>Le persone nate nel 1970 andranno in pensione tra 10 anni.<br>People born in 1970 will retire in 10 years.
cerchiamo	try<br>È meglio se (noi) cerchiamo di andare d’accordo.<br>It's better if we try to get along.
stampa	print<br>Stampa immediatamente quel report!<br>Print immediately that report!
importanza	importance<br>Non importa, non ha alcuna importanza.<br>It does not matter, it has no importance.
attenta	careful<br>Devi stare più attenta a quanto spendi.<br>You have to be more careful about how much you spend.
scusatemi	sorry<br>(voi) Scusatemi se non sono quello che voi vorreste.<br>Sorry if I'm not what you want.
immaginare	imagine<br>È più intelligente di quanto si possa immaginare.<br>He is smarter than you can imagine.
fidanzato	boyfriend<br>Non sapevo avesse un fidanzato.<br>I did not know she had a boyfriend.
anima	soul<br>Ci ho messo anima e cuore in questo progetto.<br>I put my heart and soul into this project.
compagno	mate<br>Questo è Paolo, il mio compagno di classe.<br>This is Paolo, my classmate.
rimani	stay<br>Perché non rimani per cena?<br>Why don’t you stay for dinner?
minaccia	threatens<br>Il cielo minaccia temporali.<br>The sky threatens thunderstorms.
speravo	hoped<br>(io) Speravo di vederti al concerto, ma c’era troppa gente.<br>I hoped to see you at the concert, but there were too many people.
importanti	important<br>Ho delle notizie importanti da darti.<br>I have important news to give you.
preferisco	prefer<br>È decisamente lo scrittore che (io) preferisco.<br>He is definitely the writer I prefer.
porte	doors<br>Hai chiuso tutte le porte?<br>Did you close all the doors?
cinema	cinema<br>Vado al cinema una volta alla settimana.<br>I go to the cinema once a week.
case	houses<br>Il tornado ha spazzato via tutte le case del villaggio.<br>The tornado wiped away all the houses in the village.
America	America<br>Andrà all’università in America.<br>She will go to university in America.
occupato	busy<br>Oggi sono troppo occupato per venirti a trovare.<br>Today I'm too busy to visit you.
pista	track<br>Il pilota è uscito di pista al secondo giro.<br>The pilot left the track on the second lap.
preoccupi	worry<br>Perché ti preoccupi per lui?<br>Why do you worry about him?
potrà	will be able to<br>Non penso che (lui) potrà uscire dall’ospedale quando vuole.<br>I do not think he will be able to leave the hospital when he wants.
sguardo	look<br>Mi ha lanciato uno sguardo di sfida.<br>He gave me a defiant look.
cadere	fall<br>Il pavimento è scivoloso e rischi di cadere.<br>The floor is slippery and you risk to fall.
naturale	natural<br>Credo che sia naturale essere un po’ gelosi.<br>I think it's natural to be a little jealous.
siate	be<br>(voi) Siate rispettosi con il vostro insegnante.<br>Be respectful to your teacher.
grossa	big<br>Ha detto una bugia davvero grossa e nessuno se ne è accorto.<br>He said a really big lie and nobody noticed it.
dita	fingers<br>Incrocia le dita!<br>Cross your fingers!
propria	own<br>Hanno una casa propria.<br>They have a house of their own.
poteri	powers<br>Mio figlio pensa che io abbia dei poteri speciali.<br>My son thinks that I have some special powers.
trovarlo	to see him<br>Penso che tu debba andare a trovarlo.<br>I think you should go to see him.
ovvio	obvious<br>Quello che per me è ovvio, magari non lo è per te.<br>What is obvious for me, maybe it is not for you.
risposto	replied<br>Vorrei sapere se ha risposto al suo messaggio.<br>I would like to know if she has replied to his message.
scuse	excuses<br>Porgi le tue scuse e non farlo più.<br>Give your excuses and don’t do it anymore.
direttamente	directly<br>Ho fatto il colloquio direttamente con il CEO.<br>I had the interview directly with the CEO.
conversazione	conversation<br>La nostra conversazione è stata interrotta mille volte.<br>Our conversation has been interrupted a thousand times.
andarmene	to leave<br>Ho pensato varie volte di andarmene.<br>I've thought to leave several times.
provando	trying<br>Sto provando a smettere di fumare, ma è difficile.<br>I'm trying to stop smoking, but it's hard.
vorrà	will want<br>Pensi che vorrà venire al ristorante con noi?<br>Do you think he will want to come to the restaurant with us?
dovrò	will have to<br>Quando avrò 18 anni (io) non dovrò chiedere il permesso a nessuno.<br>When I'm 18 I will not have to ask for anyone's permission.
ascoltate	listen<br>Se (voi) non ascoltate il vostro insegnante avrete difficoltà con i test.<br>If you do not listen to your teacher, you will find difficulties with the tests.
perfettamente	perfectly<br>Parla il russo perfettamente.<br>He speaks Russian perfectly.
pensarci	think about it<br>(tu) Potevi pensarci prima.<br>You could think about it first.
padrone	owner<br>Il padrone di quel cane è molto affettuoso con lui.<br>The owner of that dog is very affectionate with it.
caduto	fallen<br>È appena caduto ma non ricorda come.<br>He has just fallen but he doesn’t remember how.
chiaramente	clearly<br>Queste notizie sono chiaramente false.<br>This news is clearly false.
passata	passed<br>Fortunatamente la tempesta è passata.<br>Fortunately, the storm has passed.
primi	first<br>I primi amori non si scordano mai.<br>The first loves are never forgotten.
chiederti	to ask you<br>Mi sono dimenticato di chiederti come sta tua madre.<br>I forgot to ask you how your mother is.
scendere	to get off<br>Ricordati di scendere alla fermata giusta.<br>Remember to get off at the right stop.
tipi	guys<br>Quei due tipi non mi piacciono.<br>I don’t like those two guys.
bottiglia	bottle<br>Mi hanno regalato una preziosa bottiglia di vino anticato.<br>They gave me a precious bottle of aged wine.
ordinato	neat<br>Non è molto ordinato nella scrittura.<br>He is not very neat in writing.
fucile	shotgun<br>L’uomo ha preso il fucile e ha sparato ai ladri.<br>The man took the shotgun and shot the thieves.
ubriaco	drunk<br>Lo hanno visto ubriaco fuori dalla stazione.<br>They saw him drunk outside the station.
lettere	letters<br>Le ha scritto numerose lettere, ma lei non ha mai risposto.<br>He wrote her numerous letters, but she never answered.
paradiso	paradise<br>Mi sento in paradiso!<br>I feel like in paradise!
luci	lights<br>Hai lasciato le luci accese in casa.<br>You left the lights on at home.
muoversi	to move<br>È complicato muoversi nel traffico in questi giorni.<br>It is complicated to move in traffic these days.
salire	to get in<br>Non salire in macchina con le scarpe sporche.<br>Don’t get in the car with dirty shoes.
fantasma	ghost<br>Dicono ci sia un fantasma in quel castello.<br>They say there is a ghost in that castle.
magia	magic<br>Quando arriva lui tutto diventa magia.<br>When he arrives, everything becomes magic.
tira	pull<br>Sono un po’ stufo di questo tira e molla.<br>I'm a bit fed up with this pull and spring.
zero	zero<br>Quanti zero ci sono in un milione?<br>How many zeros are there in a million?
certe	certain<br>Certe persone non sanno cosa dicono.<br>Certain people do not know what they say.
conosciamo	know<br>(noi) Conosciamo benissimo la tua situazione.<br>We know your situation very well.
privato	private<br>Un numero privato sconosciuto mi ha appena chiamato.<br>An unknown private number has just called me.
killer	killer<br>È un parassita killer per le piante.<br>It is a killer parasite for plants.
spiaggia	beach<br>È vietato lasciare rifiuti in spiaggia.<br>It is forbidden to leave waste on the beach.
dito	finger<br>Su quale dito porti l’anello?<br>On which finger do you wear the ring?
chiede	asks<br>(lui) Mi chiede sempre tue notizie.<br>He always asks me about you.
super	super<br>Il mio capo ha un super ego.<br>My boss has a super-ego.
zitta	quiet<br>Puoi stare zitta un momento?<br>Can you be quiet for a moment?
cappello	hat<br>Togliti il cappello prima di entrare in chiesa.<br>Take off your hat before entering the church.
suono	sound<br>Sento uno strano suono metallico provenire da lì.<br>I hear a strange metallic sound coming from there.
nonostante	despite<br>Sono venuto nonostante la neve.<br>I came despite the snow.
pensiamo	take care<br>Stai tranquillo, ci pensiamo noi ai tuoi cani.<br>Do not worry, we'll take care of your dogs.
testimoni	best men<br>Ho scelto i testimoni per le mie nozze.<br>I chose the best men for my wedding.
immagini	images<br>Certe immagini che si trovano sul web sono oscene.<br>Certain images on the web are obscene.
corrente	running<br>Oggi nel quartiere non abbiamo l’acqua corrente.<br>Today in the neighbourhood we don’t have running water.
lasciamo	leave<br>Ti spiace se (noi) lasciamo qui la nostra auto?<br>Do you mind if we leave our car here?
strade	streets<br>Sposta la tua auto perché oggi è il giorno della pulizia delle strade.<br>Move your car because today is the day of streets cleaning.
date	dates<br>Dammi un paio di date in cui sei disponibile.<br>Give me a couple of dates when you're available.
potente	powerful<br>Questo grassatore è davvero potente.<br>This degreaser is really powerful.
bellezza	beauty<br>È apprezzata per la sua bellezza.<br>She is appreciated for her beauty.
genio	genius<br>È un genio dell’informatica ma non ha amici.<br>He's a computer genius but he has no friends.
prenderti	to pick you up<br>Chi verrà a prenderti stasera?<br>Who's coming to pick you up tonight?
completo	full<br>Il parcheggio è al completo.<br>Parking is full.
mezza	half<br>È mezza inglese e mezza tedesca.<br>She is half English and half German.
vuoto	empty<br>Devo andare al supermercato perché il mio frigorifero è vuoto.<br>I have to go to the supermarket because my fridge is empty.
nient’altro	nothing else<br>Non voglio nient’altro se non la pizza.<br>I want nothing else but pizza.
sindaco	mayor<br>Ho mandato al sindaco una lettera di reclamo circa le condizioni della città.<br>I sent a letter of complaint to the mayor about the conditions of the city.
scomparsa	missing<br>Il telegiornale ha dato l’annuncio di una ragazza scomparsa.<br>The newscast gave the announcement of a missing girl.
dappertutto	everywhere<br>In questa casa c’è disordine dappertutto.<br>In this house, disorder is everywhere.
anzi	rather<br>Mi dia un filone di pane, anzi due.<br>Give me a loaf of bread, or rather two.
terza	third<br>Sono andato a Napoli per la terza volta.<br>I went to Naples for the third time.
sospetto	suspicion<br>Ho il sospetto che nasconda qualcosa.<br>I have a suspicion that he is hiding something.
diversa	different<br>Mia figlia è molto diversa da me.<br>My daughter is very different from me.
seduta	sitting<br>L’ho trovata seduta sulle scale mentre piangeva.<br>I found her sitting on the stairs while crying
palazzo	building<br>Vive in un palazzo del ‘900.<br>He lives in a building dated the 1900s.
dimmelo	tell it to me<br>Se non ti piace questo vestito, (tu) dimmelo subito.<br>If you do not like this dress, tell it to me now.
cambia	changes<br>Squadra vincente non si cambia.<br>Winning team does not change.
sabato	Saturday<br>Il sabato mattina dormo senza sosta.<br>On Saturday morning I sleep tirelessly.
quartiere	neighbourhood<br>Tutto il quartiere sa che è pazzo.<br>The whole neighbourhood knows he's crazy.
villaggio	village<br>Il capo del villaggio ha dato il benvenuto ai visitatori.<br>The head of the village welcomed the visitors.
nipote	niece<br>Mia nipote studia ad Amsterdam.<br>My niece is studying in Amsterdam.
media	average<br>In media, quanto cosa una camera nel vostro hotel?<br>On average, how much is a room in your hotel?
doccia	shower<br>Faccio la doccia tutte le mattine prima di andare al lavoro.<br>I take a shower every morning before going to work.
intende	intends<br>Non so cosa (lui) intende fare adesso che è solo.<br>I don’t know what he intends to do now that he is alone.
desiderio	wish<br>Ogni tuo desiderio verrà esaudito.<br>Your every wish will be fulfilled.
nazionale	national<br>Quando gioca la nazionale italiana la mia famiglia si riunisce a vederla.<br>When the Italian national team plays, my family gets together to see it.
potremo	will be able to<br>Spero che (noi) ci potremo rivedere in futuro.<br>I hope we will be able to see each other again in the future.
diamo	give<br>Ti spiace se (noi) le diamo un passaggio?<br>Do you mind if we give you a ride?
muore	dies<br>Se muore anche questa pianta, non ne compro più.<br>If this plant dies, I will not buy it anymore.
pensava	thought<br>(lui) Pensava di poter rimanere a dieta.<br>He thought he could stay on a diet.
benvenuti	welcome<br>I tuoi amici sono i benvenuti in casa mia.<br>Your friends are welcome in my house.
assieme	together<br>Li ho visti camminare assieme mano nella mano.<br>I saw them walking together hand in hand.
militare	military<br>Anni fa il servizio militare era obbligatorio in Italia.<br>Years ago, military service was mandatory in Italy.
maledetto	unbearable<br>Ho un maledetto dolore alla schiena.<br>I have an unbearable back pain.
tenga	keep<br>(Lei - you formal) Tenga pure il resto.<br>Keep the rest.
volessi	wanted<br>Se (io) volessi potrei comprarmi dei vestiti costosi.<br>If I wanted I could buy expensive clothes.
presenza	presence<br>Non puoi mentire in presenza di prove.<br>You can’t lie in presence of evidence.
termine	term<br>Qual è il termine di pagamento?<br>What is the payment term?
tranquilla	calm<br>Stai tranquilla, non c’è nessun problema.<br>Be calm, there’s no problem.
viso	face<br>La tua forma del viso è particolare.<br>Your face shape is special.
esperienza	experience<br>Dovresti inserire la tua esperienza lavorativa nel CV.<br>You should enter your work experience on the CV.
alcuna	any/no<br>Non ne ho alcuna idea.<br>I have no idea.
guardato	watched<br>Ho guardato la tv per tutta la notte.<br>I have watched TV all night.
vissuto	lived<br>Ha vissuto in 3 continenti diversi finora.<br>He has lived on 3 different continents so far.
andarsene	to leave<br>Non sapevo che voleva andarsene.<br>I didn’t know that he wanted to leave.
vedermi	to see me<br>È venuto da Londra per vedermi.<br>He came from London to see me.
stelle	stars<br>Il nostro destino è scritto nelle stelle.<br>Our destiny is written in the stars.
esserlo	be like that<br>Lei dice che non sono affidabile, ma vorrei esserlo.<br>She says I'm not reliable but I would like to be like that.
sistemare	to fix<br>Scusa, non ho trovato il tempo di sistemare la tapparella rotta.<br>Sorry, I did not find the time to fix the broken shutter.
girare	to shoot<br>Hanno iniziato a girare un nuovo film.<br>They started to shoot a new movie.
eccoci	here we are<br>Eccoci arrivati!<br>Here we are!
eccola	here is<br>Eccola lì la nuova professoressa.<br>Here is the new teacher.
cavalli	horses<br>I cavalli arabi sono i miei preferiti per la loro eleganza.<br>Arab horses are my favourites for their elegance.
società	company<br>Lavora in una società che fa consulenza in business travel.<br>He works in a company that provides business travel advice.
distruggere	to destroy<br>È riuscito a distruggere la sua auto dopo due giorni dall’acquisto.<br>He managed to destroy his car two days after the purchase.
pratica	practice<br>Meglio se fai un po' di pratica prima di guidare in autostrada.<br>It’s better if you do a little practice before driving on the highway.
rosa	pink<br>Ha dipinto la sua camera di un colore rosa confetto.<br>She painted her room in a candy-pink colour.
pietra	stone<br>Chi ha lanciato quella pietra contro la mia finestra?<br>Who threw that stone against my window?
giornale	newspaper<br>Ho letto la notizia dell'incidente sul giornale locale.<br>I read the news of the incident in the local newspaper.
taglio	cut<br>Ha un taglio sotto il mento a causa di una caduta.<br>He has a cut under his chin due to a fall.
ossa	bones<br>Quante ossa ha lo scheletro umano?<br>How many bones does the human skeleton have?
toccare	to touch<br>I visitatori sono gentilmente invitati a non toccare le opere.<br>Visitors are kindly invited not to touch the artworks.
arrivano	arrive<br>Se (loro) arrivano in ritardo, mi arrabbio.<br>If they arrive late, I get angry.
regola	rule<br>Se la regola c'è devi rispettarla.<br>If there's a rule, you must respect it.
spia	indicator light<br>Quando si accende la spia, la piastra è calda.<br>When the indicator light is on, the plate is hot.
vendetta	revenge<br>Sta progettando la sua vendetta nei confronti di suo padre.<br>He is planning his revenge against his father.
attenti	careful<br>State attenti ad attraversare la strada!<br>Be careful to cross the road!
potevi	could<br>Ad ogni modo, (tu) potevi dirmelo.<br>In any case, you could tell me.
passati	past<br>La mia azienda fattura di più che negli anni passati.<br>My company invoices more than in past years.
lascialo	leave him<br>(tu) Lascialo stare. Oggi è scontroso.<br>Leave him alone. Today he is grumpy.
accesso	access<br>Ho un biglietto di accesso alla sala stampa.<br>I have an access ticket to the press room.
politica	politics<br>Non mi interesso di politica.<br>I am not interested in politics.
ragazzina	little girl<br>Ha lasciato il paese quando era ragazzina.<br>She left the country when she was a little girl.
oro	gold<br>La nazionale italiana di pallavolo lotta per la medaglia d’oro.<br>The Italian national volleyball team is fighting for the gold medal.
medicina	medicine<br>Mi piacerebbe studiare medicina all’università.<br>I would like to study medicine at the university.
manda	sends<br>Mia sorella ti manda i suoi saluti.<br>My sister sends you her greetings.
vampiro	vampire<br>Questo libro parla di un vampiro che vive in Romania.<br>This book is about a vampire who lives in Romania.
aiuta	helps<br>Questo sciroppo aiuta a dormire meglio.<br>This syrup helps you sleep better.
gas	gas<br>Che odore di gas in questa casa!<br>What a smell of gas in this house!
volare	to fly<br>A causa del maltempo, gli aerei fanno fatica a volare.<br>Because of bad weather, aeroplanes struggle to fly.
migliaia	thousands<br>Migliaia di persone sono venute al concerto.<br>Thousands of people came to the concert.
episodio	episode<br>È stato uno spiacevole episodio di violenza.<br>It was an unfortunate episode of violence.
danni	damages<br>ll terremoto ha provocato danni per milioni di euro.<br>The earthquake has caused damages for millions of euros.
spaventato	scared<br>Il suo scherzo mi ha spaventato moltissimo.<br>His joke has scared me a lot.
calmo	calm<br>Il mare è calmo dopo la tempesta.<br>The sea is calm after the storm.
mal	trouble<br>Mal comune, mezzo gaudio.<br>A trouble shared is a trouble halved.
principessa	princess<br>È la principessa di papà.<br>She's dad’s princess.
pollo	chicken<br>La mia dieta prevede molto pollo.<br>My diet involves a lot of chicken.
dargli	to give him<br>Non volevo dargli un dispiacere.<br>I didn’t want to give him any displeasure.
colpi	shots<br>Ho udito dei colpi di pistola in lontananza.<br>I heard gun shots in the distance.
bevi	drink<br>Se hai mal di stomaco, (tu) bevi questa tisana e ti passerà.<br>If you have a stomach ache, drink this herbal tea and it will pass.
rubare	to steal<br>La banda aveva progettato rubare i gioielli della contessa.<br>The gang had planned to steal the Countess's jewels.
funzionare	to work<br>Quel computer è così vecchio che ha deciso di non funzionare più.<br>That computer is so old that it has decided not to work anymore.
direzione	direction<br>Siamo sicuri che questa è la direzione giusta?<br>Are we sure this is the right direction?
mostra	exhibition<br>Oggi pomeriggio andrà alla mostra dell’antiquariato.<br>This afternoon he will go to the antique exhibition.
seriamente	seriously<br>Stai parlando seriamente?<br>Are you talking seriously?
venendo	coming<br>Mentre stavo venendo a casa tua, ho incontrato Laura.<br>While I was coming to your house, I met Laura.
dovreste	should<br>Dovreste parlargli, secondo me.<br>You should talk to him, in my opinion.
avrei	would have<br>Avrei qualche problema a trasferirmi in un’altra città.<br>I would have some problems to move to another city.
pazienti	patient<br>Bisogna essere pazienti e aspettare che lui si calmi.<br>We must be patient and wait for him to calm down.
